entry	product	length	accession	identity	coverage	ortholog_source	tier	uniprot_name	uniprot_gene	uniprot_reviewed	annotation_class
STMMW_41481	hypothetical protein	201	Q8ZKK6	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4199	unreviewed	GENERIC_localization_only
STMMW_41671	hypothetical protein	95	Q8ZKI7	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	STM4218	unreviewed	GENERIC_localization_only
STMMW_41891	hypothetical protein	37	Q8ZKH7	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4239	unreviewed	GENERIC_localization_only
STMMW_41901	conserved hypothetical protein	70	Q7CPB2	100.0	100.0	02_blast_hits	strong_ortholog	UPF0337 protein YjbJ	yjbJ STM4240	reviewed	CHARACTERIZED_reviewed
STMMW_41931	conserved hypothetical protein	332	Q8ZKH4	100.0	100.0	02_blast_hits	strong_ortholog	tRNA-dihydrouridine(20/20a) synthase (EC 1.3.1.-) (EC 1.3.1.91) (U20-specific dihydrouridine synthase) (U20-specific Dus) (tRNA-dihydrouridine synthase A)	dusA STM4243	reviewed	CHARACTERIZED_reviewed
STMMW_42001	conserved hypothetical protein	138	P0A2L1	100.0	100.0	02_blast_hits	strong_ortholog	UPF0047 protein YjbQ	yjbQ STM4250	reviewed	CHARACTERIZED_reviewed
STMMW_42011	conserved hypothetical protein	118	Q8ZKH3	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yjbR STM4251	unreviewed	GENERIC_localization_only
STMMW_42021	hypothetical protein	112	Q8ZKH2	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	STM4252	unreviewed	GENERIC_localization_only
STMMW_42051	conserved hypothetical protein	38	Q8ZKH0	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4255	unreviewed	GENERIC_localization_only
STMMW_42062	conserved hypothetical protein	41					no_ortholog				NO_ORTHOLOG
STMMW_42271	hypothetical protein	48	Q7CPA7	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4276	unreviewed	GENERIC_localization_only
STMMW_42391	conserved hypothetical protein	147	Q8ZKE5	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	phnB STM4288	unreviewed	GENERIC_localization_only
STMMW_42401	conserved hypothetical protein	111	Q7CPA4	100.0	100.0	02_blast_hits	strong_ortholog	Phosphonoacetate hydrolase YjdM (EC 3.11.1.2)	phnA STM4289	unreviewed	NAMED_function_unreviewed
STMMW_42531	hypothetical protein	88	Q8ZKE0	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4302	unreviewed	GENERIC_localization_only
STMMW_42591	conserved hypothetical protein	217	Q8ZKD4	100.0	100.0	02_blast_hits	strong_ortholog	Component of anaerobic dehydrogenases	STM4308	unreviewed	NAMED_function_unreviewed
STMMW_42631	conserved hypothetical protein	71	Q8ZKD0	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4313	unreviewed	GENERIC_localization_only
STMMW_42661	conserved hypothetical protein	73	Q8ZKC8	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4316	unreviewed	GENERIC_localization_only
STMMW_42671	conserved hypothetical protein	97	Q8ZKC7	100.0	100.0	02_blast_hits	strong_ortholog	CopG family helix-turn-helix protein	STM4317	unreviewed	NAMED_function_unreviewed
STMMW_42811	hypothetical protein	285	Q8ZKB9	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	yjeJ STM4332	unreviewed	GENERIC_localization_only
STMMW_42821	conserved hypothetical protein	342	Q8ZKB8	100.0	100.0	02_blast_hits	strong_ortholog	L-lysine 2,3-aminomutase (LAM) (EC 5.4.3.-) (EF-P post-translational modification enzyme B)	epmB yjeK STM4333	reviewed	CHARACTERIZED_reviewed
STMMW_43011	conserved hypothetical protein	515	Q8ZKA7	100.0	100.0	02_blast_hits	strong_ortholog	Bifunctional NAD(P)H-hydrate repair enzyme (Nicotinamide nucleotide repair protein) [Includes: ADP-dependent (S)-NAD(P)H-hydrate dehydratase (EC 4.2.1.136) (ADP-dependent NAD(P)HX dehydratase); NAD(P)H-hydrate epimerase (EC 5.1.99.6)]	yjeF nnrD nnrE STM4356	unreviewed	NAMED_function_unreviewed
STMMW_43021	conserved hypothetical protein	152	Q8ZKA6	100.0	100.0	02_blast_hits	strong_ortholog	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaE)	yjeE STM4357	unreviewed	NAMED_function_unreviewed
STMMW_43111	conserved hypothetical protein	141	Q8ZKA3	100.0	100.0	02_blast_hits	strong_ortholog	HTH-type transcriptional repressor NsrR	nsrR STM4367	reviewed	CHARACTERIZED_reviewed
STMMW_43141	conserved hypothetical protein	134	Q8ZKA1	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yjfI STM4370	unreviewed	GENERIC_localization_only
STMMW_43151	conserved hypothetical protein	232	Q8ZKA0	100.0	100.0	02_blast_hits	strong_ortholog	Phage shock protein A	yjfJ STM4371	unreviewed	NAMED_function_unreviewed
STMMW_43171	conserved hypothetical protein	227	Q8ZK98	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yjfK STM4373	unreviewed	GENERIC_localization_only
STMMW_43191	conserved hypothetical protein	212	Q8ZK96	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	yjfM STM4375	unreviewed	GENERIC_localization_only
STMMW_43201	conserved hypothetical protein	387	Q8ZK95	100.0	100.0	02_blast_hits	strong_ortholog	Glutathionylspermidine synthase	yjfC STM4376	unreviewed	NAMED_function_unreviewed
STMMW_43221	hypothetical protein	106	Q8ZK93	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	yjfN STM4378	unreviewed	GENERIC_localization_only
STMMW_43241	conserved hypothetical protein	249	Q8ZK91	100.0	100.0	02_blast_hits	strong_ortholog	Hydrolase of the alpha/beta superfamily	yjfP STM4380	unreviewed	NAMED_function_unreviewed
STMMW_43261	conserved hypothetical protein	354	Q7CP92	100.0	100.0	02_blast_hits	strong_ortholog	Probable L-ascorbate-6-phosphate lactonase UlaG (EC 3.1.1.-) (L-ascorbate utilization protein G)	ulaG STM4382	reviewed	CHARACTERIZED_reviewed
STMMW_43311	conserved hypothetical protein	284	Q8ZK86	100.0	100.0	02_blast_hits	strong_ortholog	L-ribulose-5-phosphate 3-epimerase UlaE (EC 5.1.3.22) (L-ascorbate utilization protein E) (L-xylulose-5-phosphate 3-epimerase)	ulaE STM4387	reviewed	CHARACTERIZED_reviewed
STMMW_43341	conserved hypothetical protein	68	Q8ZK83	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4390	unreviewed	GENERIC_localization_only
STMMW_43401	conserved hypothetical protein	211	Q8ZK78	100.0	100.0	02_blast_hits	strong_ortholog	Cell envelope opacity-associated protein A	ytfB STM4396	unreviewed	NAMED_function_unreviewed
STMMW_43431	conserved hypothetical protein	220	Q8ZK76	100.0	100.0	02_blast_hits	strong_ortholog	Iron-sulfur cluster repair protein YtfE	ytfE STM4399	reviewed	CHARACTERIZED_reviewed
STMMW_43451	conserved hypothetical protein	282	Q8ZK74	100.0	100.0	02_blast_hits	strong_ortholog	Reductase	ytfG STM4401	unreviewed	NAMED_function_unreviewed
STMMW_43461	conserved hypothetical protein	128	Q7CP90	100.0	100.0	02_blast_hits	strong_ortholog	Transcriptional regulator	ytfH STM4402	unreviewed	NAMED_function_unreviewed
STMMW_43501	conserved hypothetical protein	90	Q8ZK72	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	ytfK STM4406	unreviewed	GENERIC_localization_only
STMMW_43551	conserved hypothetical protein	114	Q7CP87	100.0	100.0	02_blast_hits	strong_ortholog	Gamma-glutamylcyclotransferase family protein	ytfP STM4411	unreviewed	NAMED_function_unreviewed
STMMW_43571	hypothetical protein	387	Q8ZK68	99.7	100.0	02_blast_hits	strong_ortholog	Imidazolonepropionase and related amidohydrolases	STM4413	unreviewed	NAMED_function_unreviewed
STMMW_43661	conserved hypothetical protein	100	Q8ZK60	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4422	unreviewed	GENERIC_localization_only
STMMW_43721	conserved hypothetical membrane protein	388	Q8ZK55	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized MFS-type transporter STM4428	STM4428	reviewed	CHARACTERIZED_reviewed
STMMW_43791	conserved hypothetical protein	183	P60829	100.0	100.0	02_blast_hits	strong_ortholog	Dual-action ribosomal maturation protein DarP (Large ribosomal subunit assembly factor DarP)	darP STM4437	reviewed	CHARACTERIZED_reviewed
STMMW_43831	hypothetical protein	112	Q7CP83	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4440	unreviewed	GENERIC_localization_only
STMMW_43841	hypothetical protein	120	Q7CP82	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4441	unreviewed	GENERIC_localization_only
STMMW_43851	hypothetical protein	100	Q8ZK46	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4442	unreviewed	GENERIC_localization_only
STMMW_43881	hypothetical protein	377	Q8ZK44	100.0	100.0	02_blast_hits	strong_ortholog	Dihydroorotase	STM4445	unreviewed	NAMED_function_unreviewed
STMMW_43891	conserved hypothetical protein	372	Q8ZK43	99.7	100.0	02_blast_hits	strong_ortholog	Selenocysteine synthase	STM4446	unreviewed	NAMED_function_unreviewed
STMMW_43901	conserved hypothetical protein	246	Q8ZK42	100.0	100.0	02_blast_hits	strong_ortholog	Periplasmic protein	STM4447	unreviewed	GENERIC_localization_only
STMMW_43941	conserved hypothetical protein	94	Q7CP79	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	STM4450	unreviewed	GENERIC_localization_only
STMMW_43971	hypothetical protein	56	A0A0H3NPT0	100.0	100.0	02_blast_hits_species	strong_ortholog	Uncharacterized protein	SL1344_4383	unreviewed	TRULY_UNCHARACTERIZED
STMMW_44031	conserved hypothetical protein	128	Q7CP78	100.0	100.0	02_blast_hits	strong_ortholog	2-iminobutanoate/2-iminopropanoate deaminase (EC 3.5.99.10) (Enamine/imine deaminase)	ridA yjgF STM4458	reviewed	CHARACTERIZED_reviewed
STMMW_44131	conserved hypothetical protein	63	A0A0F6BAZ2	100.0	100.0	02_blast_hits_species	strong_ortholog	Uncharacterized protein	STM14_5362	unreviewed	TRULY_UNCHARACTERIZED
STMMW_44141	conserved hypothetical protein	150	Q8ZK32	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yjgK STM4468	unreviewed	GENERIC_localization_only
STMMW_44161	conserved hypothetical protein	138	P0A1U6	100.0	100.0	02_blast_hits	strong_ortholog	Regulator of ribonuclease activity B	rraB STM4470	reviewed	CHARACTERIZED_reviewed
STMMW_44241	conserved hypothetical protein	39	Q8ZK28	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4478	unreviewed	GENERIC_localization_only
STMMW_44371	conserved hypothetical protein	867	Q8ZK15	99.9	99.8	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4492	unreviewed	GENERIC_localization_only
STMMW_44381	conserved hypothetical protein	273	Q8ZK14	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4493	unreviewed	GENERIC_localization_only
STMMW_44421	conserved hypothetical protein	200	Q8ZK10	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4497	unreviewed	GENERIC_localization_only
STMMW_44451	conserved hypothetical protein	241	Q8ZK08	99.6	98.8	02_blast_hits	strong_ortholog	Probable transcriptional regulatory protein YeeN	yeeN STM4499	reviewed	CHARACTERIZED_reviewed
STMMW_44461	conserved hypothetical protein	543	Q8ZK07	100.0	100.0	02_blast_hits	strong_ortholog	SAM-dependent methyltransferase	yjhP STM4500	unreviewed	NAMED_function_unreviewed
STMMW_44471	hypothetical protein	85	Q7CP77	100.0	100.0	02_blast_hits	strong_ortholog	UPF0386 protein YjhX	yjhX STM4501	reviewed	CHARACTERIZED_reviewed
STMMW_44481	hypothetical protein	202	Q8ZK06	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4502	unreviewed	GENERIC_localization_only
STMMW_44501	hypothetical protein	303	Q8ZK04	99.7	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4504	unreviewed	GENERIC_localization_only
STMMW_44521	hypothetical protein	224	Q8ZK02	100.0	100.0	02_blast_hits	strong_ortholog	Dienelactone hydrolase	STM4506	unreviewed	NAMED_function_unreviewed
STMMW_44551	conserved hypothetical protein	176	H9L424	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4509	unreviewed	GENERIC_localization_only
STMMW_44671	hypothetical protein	47	Q8ZJZ2	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4520	unreviewed	GENERIC_localization_only
STMMW_44741	hypothetical protein	95	Q7CP72	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	STM4528	unreviewed	GENERIC_localization_only
STMMW_44751	hypothetical protein	100	Q7CP71	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4529	unreviewed	GENERIC_localization_only
STMMW_44761	conserved hypothetical protein	318	Q8ZJY6	100.0	100.0	02_blast_hits	strong_ortholog	Cobalamin synthesis protein	yjiA STM4530	unreviewed	NAMED_function_unreviewed
STMMW_44771	conserved hypothetical protein	67	Q7CP70	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yjiX STM4531	unreviewed	GENERIC_localization_only
STMMW_44931	conserved hypothetical regulatory protein	241	Q8ZJX2	100.0	100.0	02_blast_hits	strong_ortholog	LuxR/UhpA family transcriptional regulator	yjjQ STM4547	unreviewed	NAMED_function_unreviewed
STMMW_44941	conserved hypothetical regulatory protein	224	Q8ZJX1	100.0	100.0	02_blast_hits	strong_ortholog	Transcriptional regulator (Activator) of bgl operon	bglJ STM4548	unreviewed	NAMED_function_unreviewed
STMMW_44951	conserved hypothetical protein	152	Q8ZJX0	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	STM4549	unreviewed	GENERIC_localization_only
STMMW_44991	conserved hypothetical protein	342	Q8ZJW6	100.0	100.0	02_blast_hits	strong_ortholog	Ribosomal RNA small subunit methyltransferase C (EC 2.1.1.172) (16S rRNA m2G1207 methyltransferase) (rRNA (guanine-N(2)-)-methyltransferase RsmC)	rsmC STM4556	reviewed	CHARACTERIZED_reviewed
STMMW_45021	conserved hypothetical protein	226	Q8ZJW3	100.0	100.0	02_blast_hits	strong_ortholog	Haloacid dehalogenase-like hydrolase	yjjG STM4559	unreviewed	NAMED_function_unreviewed
STMMW_45051	conserved hypothetical protein	357	Q8ZJW2	100.0	100.0	02_blast_hits	strong_ortholog	Phosphoesterase	yjjU STM4563	unreviewed	NAMED_function_unreviewed
STMMW_45071	conserved hypothetical protein	287	Q8ZJW0	100.0	100.0	02_blast_hits	strong_ortholog	Pyruvate formate lyase activating enzyme	yjjW STM4565	unreviewed	NAMED_function_unreviewed
STMMW_45081	conserved hypothetical protein	516	Q8ZJV9	100.0	100.0	02_blast_hits	strong_ortholog	Cytoplasmic protein	yjjI STM4566	unreviewed	GENERIC_localization_only
STMMW_45231	conserved hypothetical transcriptional regulator	419	P24518	99.8	97.9	02_blast_hits	strong_ortholog	Trifunctional NAD biosynthesis/regulator protein NadR [Includes: Transcriptional regulator NadR; Nicotinamide mononucleotide adenylyltransferase (NMN adenylyltransferase) (NMN-AT) (NMNAT) (EC 2.7.7.1) (Nicotinamide ribonucleotide adenylyltransferase) (Nicotinamide-nucleotide adenylyltransferase); Ribosylnicotinamide kinase (RNK) (EC 2.7.1.22) (Nicotinamide riboside kinase) (NRK) (NmR-K)]	nadR nadI pnuA STM4580	reviewed	CHARACTERIZED_reviewed
STMMW_45241	conserved hypothetical ABC transporter	555	Q8ZJU9	99.8	100.0	02_blast_hits	strong_ortholog	Energy-dependent translational throttle protein EttA (EC 3.6.1.-) (Translational regulatory factor EttA)	yjjK ettA STM4581	unreviewed	NAMED_function_unreviewed
STMMW_45271	conserved hypothetical protein	171	P39432	99.4	100.0	02_blast_hits	strong_ortholog	Inosine/xanthosine triphosphatase (ITPase/XTPase) (EC 3.6.1.73) (Non-canonical purine NTP phosphatase) (Non-standard purine NTP phosphatase) (Nucleoside-triphosphate phosphatase) (NTPase)	yjjX STM4584	reviewed	CHARACTERIZED_reviewed
STMMW_45421	conserved hypothetical protein	46	Q7CP62	100.0	100.0	02_blast_hits	strong_ortholog	Inner membrane protein	yjjY STM4599	unreviewed	GENERIC_localization_only
