entry	product	length	accession	identity	coverage	ortholog_source	tier	uniprot_name	uniprot_gene	uniprot_reviewed	annotation_class
A1S_2342	hypothetical protein	252	A0A7U3Y842	100.0	100.0	02_blast_hits	strong_ortholog	Nif3-like dinuclear metal center hexameric protein	AB57_2776	unreviewed	NAMED_function_unreviewed
A1S_2347	hypothetical protein	147	V5VBA1	98.6	100.0	02_blast_hits	strong_ortholog	DUF2726 domain-containing protein	ABUW_1212	unreviewed	NAMED_function_unreviewed
A1S_3800	hypothetical protein	66	V5VCV1	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_1211	unreviewed	TRULY_UNCHARACTERIZED
A1S_2348	hypothetical protein	485	A0A7U4DHB2	97.3	100.0	02_blast_hits	strong_ortholog	Alpha/beta hydrolase	AB57_2780	unreviewed	NAMED_function_unreviewed
A1S_2361	hypothetical protein	231	A0A7U3Y851	99.6	100.0	02_blast_hits	strong_ortholog	DNA mismatch repair protein MutS	AB57_2791	unreviewed	NAMED_function_unreviewed
A1S_2368	hypothetical protein	630	M1RLF5	99.4	100.0	02_blast_hits	strong_ortholog	Orf		unreviewed	NAMED_function_unreviewed
A1S_3801	hypothetical protein	66	A0A076E9K7	100.0	100.0	02_blast_hits	strong_ortholog	DUF3015 domain-containing protein	CV954_005760	unreviewed	NAMED_function_unreviewed
A1S_3802	hypothetical protein	30	A0ABX6CHY3	100.0	100.0	02_blast_hits	strong_ortholog	DUF3015 domain-containing protein	FQU82_02780	unreviewed	NAMED_function_unreviewed
A1S_3803	hypothetical protein	51					no_ortholog				NO_ORTHOLOG
A1S_2371	hypothetical protein	415	A0A0D5YF77	100.0	100.0	02_blast_hits	strong_ortholog	ErfK/YbiS/YcfS/YnhG family	ABUW_1189	unreviewed	NAMED_function_unreviewed
A1S_2393	hypothetical protein	207	Q76HK7	99.5	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_1167	unreviewed	TRULY_UNCHARACTERIZED
A1S_2395	hypothetical protein	228	A0ABX6CI06	99.1	100.0	02_blast_hits	strong_ortholog	Quercetin 2,3-dioxygenase (EC 1.13.11.24)	yhhW_2 FQU82_02806	unreviewed	NAMED_function_unreviewed
A1S_3804	hypothetical protein	342	A0ABX6CJ33	100.0	100.0	02_blast_hits	strong_ortholog	Phage protein	FQU82_02808	unreviewed	NAMED_function_unreviewed
A1S_3805	hypothetical protein	63					no_ortholog				NO_ORTHOLOG
A1S_2400	hypothetical protein	315	A0ABX6CLE1	37.3	97.1	02_blast_hits	weak_ortholog	Metal-dependent hydrolase	FQU82_03409	unreviewed	NAMED_function_unreviewed
A1S_2401	hypothetical protein	50					no_ortholog				NO_ORTHOLOG
A1S_2404	hypothetical protein	307					no_ortholog				NO_ORTHOLOG
A1S_2406	hypothetical protein	226	V5V8H4	46.9	86.7	02_blast_hits	weak_ortholog	Isochorismate hydrolase	ABUW_0206	unreviewed	NAMED_function_unreviewed
A1S_2407	hypothetical protein	131	A0ABX6CGF9	36.0	103.8	02_blast_hits	weak_ortholog	Metal-dependent hydrolase	FQU82_02231	unreviewed	NAMED_function_unreviewed
A1S_2408	hypothetical protein	97	A0ABX6CND0	45.3	77.3	02_blast_hits	weak_ortholog	Metal-dependent hydrolase	FQU82_03503	unreviewed	NAMED_function_unreviewed
A1S_2409	hypothetical protein	330	A0ABX6CK09	45.9	99.1	02_blast_hits	weak_ortholog	Fatty acid desaturase domain-containing protein	FQU82_03130	unreviewed	NAMED_function_unreviewed
A1S_2412	hypothetical protein	288	A0ABX6CIW1	57.5	90.6	02_blast_hits	weak_ortholog	PaaX family transcriptional regulator	FQU82_03129	unreviewed	NAMED_function_unreviewed
A1S_3806	hypothetical protein	46					no_ortholog				NO_ORTHOLOG
A1S_2416	hypothetical protein	100	A0ABX6CJD4	100.0	100.0	02_blast_hits	strong_ortholog	YbdD/YjiX family protein	FQU82_02812	unreviewed	NAMED_function_unreviewed
A1S_2421	hypothetical protein	537	A0ABX6CK94	100.0	100.0	02_blast_hits	strong_ortholog	GTPase	FQU82_02816	unreviewed	NAMED_function_unreviewed
A1S_3807	hypothetical protein	40					no_ortholog				NO_ORTHOLOG
A1S_2422	hypothetical protein	707	A0A7U5RL27	98.7	100.0	02_blast_hits	strong_ortholog	Diguanylate phosphodiesterase	AB57_2852	unreviewed	NAMED_function_unreviewed
A1S_3808	hypothetical protein	123	V5VAN6	99.2	100.0	02_blast_hits	strong_ortholog	DUF7944 domain-containing protein	ABUW_1129	unreviewed	NAMED_function_unreviewed
A1S_3809	hypothetical protein	58	A0ABX6CI38	94.0	86.2	02_blast_hits	strong_ortholog	Aromatic amino acid transport protein AroP	aroP_2 FQU82_02841	unreviewed	NAMED_function_unreviewed
A1S_3810	hypothetical protein	234	A0A7U3Y8G5	97.0	100.0	02_blast_hits	strong_ortholog	Isochorismatase	AB57_2894	unreviewed	NAMED_function_unreviewed
A1S_2466	hypothetical protein	125	A0A7U3Y897	99.2	100.0	02_blast_hits	strong_ortholog	DUF962 domain-containing protein	AB57_2907	unreviewed	NAMED_function_unreviewed
A1S_2467	hypothetical protein	487	A0ABX6CJQ4	98.2	100.0	02_blast_hits	strong_ortholog	CYTH and CHAD domain-containing protein	FQU82_02860	unreviewed	NAMED_function_unreviewed
A1S_2468	hypothetical protein	210	A0ABX6CKE0	99.5	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_02861	unreviewed	TRULY_UNCHARACTERIZED
A1S_2469	hypothetical protein	127	V5VAY5	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_1083	unreviewed	TRULY_UNCHARACTERIZED
A1S_3811	hypothetical protein	136	A0ABX6CI74	98.5	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_02868	unreviewed	TRULY_UNCHARACTERIZED
A1S_2486	hypothetical protein	278	A0A7U3Y8G4	100.0	92.8	02_blast_hits	strong_ortholog	Cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB	AB57_2931	unreviewed	NAMED_function_unreviewed
A1S_2487	hypothetical protein	182	A0A7U3Y8G4	100.0	100.0	02_blast_hits	strong_ortholog	Cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB	AB57_2931	unreviewed	NAMED_function_unreviewed
A1S_2488	hypothetical protein	301	A0ABX6CI77	98.7	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_02882	unreviewed	TRULY_UNCHARACTERIZED
A1S_2495	hypothetical protein	402	A0A7U4DHK0	100.0	100.0	02_blast_hits	strong_ortholog	DUF1615 domain-containing protein	AB57_2938	unreviewed	NAMED_function_unreviewed
A1S_2499	hypothetical protein	224	V5VCG0	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_1052	unreviewed	TRULY_UNCHARACTERIZED
A1S_2500	hypothetical protein	246	A0ABX6CIH6	99.6	99.2	02_blast_hits	strong_ortholog	MFS transporter	FQU82_02893	unreviewed	NAMED_function_unreviewed
A1S_2505	hypothetical protein	263	A0ABX6CIA6	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_02898	unreviewed	TRULY_UNCHARACTERIZED
A1S_2507	hypothetical protein	59	V5VAH5	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_1044	unreviewed	TRULY_UNCHARACTERIZED
A1S_2512	hypothetical protein	142	A0ABX6CKJ3	98.6	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_02906	unreviewed	TRULY_UNCHARACTERIZED
A1S_3812	hypothetical protein	66	A0A7U3Y8F0	97.0	100.0	02_blast_hits	strong_ortholog	NF038104 family lipoprotein	AB57_2959	unreviewed	NAMED_function_unreviewed
A1S_2529	hypothetical protein	356	A0ABX6CIB4	100.0	100.0	02_blast_hits	strong_ortholog	Endolytic murein transglycosylase (EC 4.2.2.29) (Peptidoglycan lytic transglycosylase) (Peptidoglycan polymerization terminase)	mltG FQU82_02923	unreviewed	NAMED_function_unreviewed
A1S_3813	hypothetical protein	32	A0ABX6CIC9	88.9	84.4	02_blast_hits	weak_ortholog	Sulfate-binding protein	sbp_1 FQU82_02925	unreviewed	NAMED_function_unreviewed
A1S_2542	hypothetical protein	223	A0A7U4DHJ4	100.0	100.0	02_blast_hits	strong_ortholog	7-cyano-7-deazaguanine synthase (EC 6.3.4.20) (7-cyano-7-carbaguanine synthase) (PreQ(0) synthase) (Queuosine biosynthesis protein QueC)	queC AB57_2982	unreviewed	NAMED_function_unreviewed
A1S_2544	hypothetical protein	228	A0ABX6CJX7	99.1	100.0	02_blast_hits	strong_ortholog	Diphthine--ammonia ligase	FQU82_02936	unreviewed	NAMED_function_unreviewed
A1S_2549	hypothetical protein	105	V5VCB8	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_1005	unreviewed	TRULY_UNCHARACTERIZED
A1S_3814	hypothetical protein	31					no_ortholog				NO_ORTHOLOG
A1S_2556	hypothetical protein	528	Q3LUF7	30.8	99.6	02_blast_hits	weak_ortholog	TnsE (Transcriptional antiterminator) (Transposition site target selection protein E)	tnsE GNY86_15200	unreviewed	NAMED_function_unreviewed
A1S_2557	hypothetical protein	131					no_ortholog				NO_ORTHOLOG
A1S_3815	hypothetical protein	31					no_ortholog				NO_ORTHOLOG
A1S_3816	hypothetical protein	112					no_ortholog				NO_ORTHOLOG
A1S_2559	hypothetical protein	382					no_ortholog				NO_ORTHOLOG
A1S_2560	hypothetical protein	421					no_ortholog				NO_ORTHOLOG
A1S_2561	hypothetical protein	705					no_ortholog				NO_ORTHOLOG
A1S_3817	hypothetical protein	48					no_ortholog				NO_ORTHOLOG
A1S_2569	hypothetical protein	59	A0A0S2CET4	51.7	98.3	02_blast_hits	weak_ortholog	Transposase	SAMEA104305318_00905	unreviewed	NAMED_function_unreviewed
A1S_3818	hypothetical protein	33					no_ortholog				NO_ORTHOLOG
A1S_2583	hypothetical protein	218	A0A7U3Y5Y6	62.8	91.3	02_blast_hits	weak_ortholog	NTPase KAP	AB57_0974	unreviewed	NAMED_function_unreviewed
A1S_3819	hypothetical protein	38					no_ortholog				NO_ORTHOLOG
A1S_3820	hypothetical protein	191					no_ortholog				NO_ORTHOLOG
A1S_2599	hypothetical protein	106	V5VAD0	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_0987	unreviewed	TRULY_UNCHARACTERIZED
A1S_2600	hypothetical protein	129	A0ABX6CJK4	99.2	100.0	02_blast_hits	strong_ortholog	DUF3106 domain-containing protein	FQU82_02960	unreviewed	NAMED_function_unreviewed
A1S_2602	hypothetical protein	617	A0ABX6CIF8	82.8	100.0	02_blast_hits	weak_ortholog	Rhombotarget A	FQU82_02962	unreviewed	NAMED_function_unreviewed
A1S_2615	hypothetical protein	155	B2HWW1	100.0	100.0	02_blast_hits	strong_ortholog	UPF0178 protein ACICU_02858	ACICU_02858	reviewed	CHARACTERIZED_reviewed
A1S_2616	hypothetical protein	313	A0ABX6CJM9	99.7	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_02975	unreviewed	TRULY_UNCHARACTERIZED
A1S_2623	hypothetical protein	264	A0ABX6CKU7	97.3	100.0	02_blast_hits	strong_ortholog	Chitooligosaccharide deacetylase (EC 3.5.1.-)	chbG FQU82_02982	unreviewed	NAMED_function_unreviewed
A1S_3821	hypothetical protein	74	A0ABX6CIL8	98.6	100.0	02_blast_hits	strong_ortholog	Prokaryotic lipo-attachment site family protein	FQU82_02995	unreviewed	NAMED_function_unreviewed
A1S_2638	hypothetical protein	130	V5VAK0	100.0	100.0	02_blast_hits	strong_ortholog	DUF1232 domain-containing protein	ABUW_0946	unreviewed	NAMED_function_unreviewed
A1S_3822	hypothetical protein	33					no_ortholog				NO_ORTHOLOG
A1S_2645	hypothetical repressor protein	178	V5VFA7	35.7	94.4	02_blast_hits	weak_ortholog	Transcriptional regulator	ABUW_2761	unreviewed	NAMED_function_unreviewed
A1S_3823	hypothetical protein	201					no_ortholog				NO_ORTHOLOG
A1S_3824	hypothetical protein	102	A0A0M4BS50	70.6	100.0	02_blast_hits	weak_ortholog	Uncharacterized protein	APD33_05435 DOL94_01020 MKP18_004049 MKP18_004050	unreviewed	TRULY_UNCHARACTERIZED
A1S_2648	Hypothetical protein	169					no_ortholog				NO_ORTHOLOG
A1S_3825	hypothetical protein	260					no_ortholog				NO_ORTHOLOG
A1S_3826	hypothetical protein	139					no_ortholog				NO_ORTHOLOG
A1S_3827	hypothetical protein	176	A0A7U3Y8P1	97.9	80.7	02_blast_hits	strong_ortholog	DUF4440 domain-containing protein	AB57_3067	unreviewed	NAMED_function_unreviewed
A1S_2655	hypothetical protein	127	V5VC23	100.0	100.0	02_blast_hits	strong_ortholog	SCP2 domain-containing protein	ABUW_0927	unreviewed	NAMED_function_unreviewed
A1S_2656	hypothetical protein	301	B0VT10	100.0	100.0	02_blast_hits	strong_ortholog	tRNA-cytidine(32) 2-sulfurtransferase (EC 2.8.1.-) (Two-thiocytidine biosynthesis protein A) (tRNA 2-thiocytidine biosynthesis protein TtcA)	ttcA ABSDF0830	reviewed	CHARACTERIZED_reviewed
A1S_2667	hypothetical protein	312	V5VAM6	99.7	100.0	02_blast_hits	strong_ortholog	DAGKc domain-containing protein	ABUW_0914	unreviewed	NAMED_function_unreviewed
A1S_2673	hypothetical protein	222	A0ABX6CJS6	98.6	100.0	02_blast_hits	strong_ortholog	Ribosomal protein L11 methyltransferase (EC 2.1.1.-)	prmA_2 FQU82_03036	unreviewed	NAMED_function_unreviewed
A1S_2674	hypothetical protein	282	D0CBC8	100.0	100.0	02_blast_hits	strong_ortholog	Bifunctional protein FolD [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)]	folD HMPREF0010_02058	unreviewed	NAMED_function_unreviewed
A1S_3828	hypothetical protein	121	A0A7U4DH02	97.5	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	AB57_3093	unreviewed	TRULY_UNCHARACTERIZED
A1S_2679	hypothetical protein	104	V5VAL7	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_0901	unreviewed	TRULY_UNCHARACTERIZED
A1S_2683	hypothetical protein	107	V5VAM8	100.0	100.0	02_blast_hits	strong_ortholog	CRM domain-containing protein	ABUW_0897	unreviewed	NAMED_function_unreviewed
A1S_2684	hypothetical protein	178	V5VAL2	99.4	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_0896	unreviewed	TRULY_UNCHARACTERIZED
A1S_2685	hypothetical protein	195	V5VA16	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_0895	unreviewed	TRULY_UNCHARACTERIZED
A1S_2690	hypothetical protein	130	V5V988	36.4	76.2	02_blast_hits	weak_ortholog	Uncharacterized protein	ABUW_0308	unreviewed	TRULY_UNCHARACTERIZED
A1S_3829	hypothetical protein	238	V5VBZ0	100.0	100.0	02_blast_hits	strong_ortholog	Metalloprotease	ABUW_0888	unreviewed	NAMED_function_unreviewed
A1S_2695	hypothetical protein	551	A0A0D5YFY6	98.7	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_0886	unreviewed	TRULY_UNCHARACTERIZED
A1S_2696	hypothetical protein	2101	A0ABX6CIS4	94.2	94.9	02_blast_hits	strong_ortholog	Bap	bap FQU82_03059	unreviewed	NAMED_function_unreviewed
A1S_2703	hypothetical protein	177	A0A7U3Y7L0	99.4	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	AB57_3140	unreviewed	TRULY_UNCHARACTERIZED
A1S_2705	hypothetical protein	95	V5VAC4	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_0861	unreviewed	TRULY_UNCHARACTERIZED
A1S_3830	hypothetical protein	68	V5VAI1	100.0	100.0	02_blast_hits	strong_ortholog	Acidic transcription factor A	ABUW_0863	unreviewed	NAMED_function_unreviewed
A1S_2707	hypothetical protein	174	V5VAK1	100.0	100.0	02_blast_hits	strong_ortholog	YgfB/YecA family protein	ABUW_0864	unreviewed	NAMED_function_unreviewed
A1S_3831	hypothetical protein	373					no_ortholog				NO_ORTHOLOG
A1S_2708	hypothetical protein	310	B0VEG5	100.0	100.0	02_blast_hits	strong_ortholog	tRNA uridine(34) hydroxylase (EC 1.14.-.-) (tRNA hydroxylation protein O)	trhO ABAYE0771	reviewed	CHARACTERIZED_reviewed
A1S_2709	hypothetical protein	155	A0A7U4DGX4	98.7	100.0	02_blast_hits	strong_ortholog	DUF1289 domain-containing protein	AB57_3133	unreviewed	NAMED_function_unreviewed
A1S_2710	hypothetical protein	424	V5V9Y8	100.0	100.0	02_blast_hits	strong_ortholog	Citrate synthase	gltA ABUW_0867	unreviewed	NAMED_function_unreviewed
A1S_3832	hypothetical protein	31					no_ortholog				NO_ORTHOLOG
A1S_3833	hypothetical protein	34					no_ortholog				NO_ORTHOLOG
A1S_2728	hypothetical protein	262	V5VAB3	99.6	100.0	02_blast_hits	strong_ortholog	DUF3298 domain-containing protein	ABUW_0851	unreviewed	NAMED_function_unreviewed
A1S_2738	hypothetical protein	116	A0ABX6CJY1	97.4	100.0	02_blast_hits	strong_ortholog	UPF0145 protein FQU82_03099	FQU82_03099	unreviewed	NAMED_function_unreviewed
A1S_2739	hypothetical protein	81	A0A7U3Y7L7	98.8	100.0	02_blast_hits	strong_ortholog	Metal-binding protein	AB57_3161	unreviewed	NAMED_function_unreviewed
A1S_3834	hypothetical protein	144	A0A7U4DH18	100.0	100.0	02_blast_hits	strong_ortholog	Polyketide cyclase	AB57_3160	unreviewed	NAMED_function_unreviewed
A1S_2741	hypothetical protein	68	A0ABX6CIX1	98.5	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_03103	unreviewed	TRULY_UNCHARACTERIZED
A1S_3835	hypothetical protein	30					no_ortholog				NO_ORTHOLOG
A1S_2749	hypothetical protein	232	A0A7U3Y7K8	99.6	100.0	02_blast_hits	strong_ortholog	Phosphatidic acid phosphatase type 2/haloperoxidase domain-containing protein	AB57_3171	unreviewed	NAMED_function_unreviewed
A1S_2759	hypothetical protein YbdF	122	A0ABX6CKH1	100.0	100.0	02_blast_hits	strong_ortholog	MmcQ/YjbR family DNA-binding protein	FQU82_03120	unreviewed	NAMED_function_unreviewed
A1S_2761	hypothetical protein	395	A0A7U3Y7I4	99.5	100.0	02_blast_hits	strong_ortholog	Methylaconitate Delta-isomerase PrpF	AB57_3183	unreviewed	NAMED_function_unreviewed
A1S_2769	hypothetical protein	266	A0ABX6CIW1	99.6	100.0	02_blast_hits	strong_ortholog	PaaX family transcriptional regulator	FQU82_03129	unreviewed	NAMED_function_unreviewed
A1S_2776	hypothetical protein	461	A0ABX6CKI4	99.8	100.0	02_blast_hits	strong_ortholog	diacylglycerol O-acyltransferase (EC 2.3.1.20)	wax-dgaT FQU82_03136	unreviewed	NAMED_function_unreviewed
A1S_2787	hypothetical protein	355	A0ABX6CKI2	97.2	100.0	02_blast_hits	strong_ortholog	DUF1176 domain-containing protein	FQU82_03148	unreviewed	NAMED_function_unreviewed
A1S_3836	hypothetical protein	93	A0A7U4DH54	100.0	72.0	02_blast_hits	strong_ortholog	Uncharacterized protein	AB57_3296	unreviewed	TRULY_UNCHARACTERIZED
A1S_2798	hypothetical protein	848	A0ABX6CIY8	99.8	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_03159	unreviewed	TRULY_UNCHARACTERIZED
A1S_3837	hypothetical protein	32					no_ortholog				NO_ORTHOLOG
A1S_2806	hypothetical protein	167	A0ABX6CN83	100.0	100.0	02_blast_hits	strong_ortholog	L,D-TPase catalytic domain-containing protein	FQU82_03167	unreviewed	NAMED_function_unreviewed
A1S_2808	hypothetical protein	302	A0A7U3Y7T4	98.7	100.0	02_blast_hits	strong_ortholog	DUF1853 family protein	AB57_3305	unreviewed	NAMED_function_unreviewed
A1S_3838	hypothetical protein	30					no_ortholog				NO_ORTHOLOG
A1S_3839	hypothetical protein	154	A0A7U4DH90	97.4	100.0	02_blast_hits	strong_ortholog	CheW-like domain-containing protein	AB57_3310	unreviewed	NAMED_function_unreviewed
A1S_2816	hypothetical protein	180	A0A7U3Y7R1	98.9	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	AB57_3316	unreviewed	TRULY_UNCHARACTERIZED
A1S_2820	hypothetical protein	113	V5VA25	100.0	100.0	02_blast_hits	strong_ortholog	DUF1508 domain-containing protein	ABUW_0673	unreviewed	NAMED_function_unreviewed
A1S_2822	hypothetical protein	118	A0ABX6CKK9	97.5	100.0	02_blast_hits	strong_ortholog	DUF488 domain-containing protein	FQU82_03184	unreviewed	NAMED_function_unreviewed
A1S_2823	hypothetical protein	149	V5VA80	100.0	100.0	02_blast_hits	strong_ortholog	Activator of HSP90 ATPase	ABUW_0667	unreviewed	NAMED_function_unreviewed
A1S_2824	hypothetical protein	240	A0ABX6CJ47	99.6	100.0	02_blast_hits	strong_ortholog	tRNA-modifying protein YgfZ	ygfZ FQU82_03186	unreviewed	NAMED_function_unreviewed
A1S_2833	hypothetical protein	117	A0A7U3Y7R2	98.3	100.0	02_blast_hits	strong_ortholog	Gamma-glutamylcyclotransferase AIG2-like domain-containing protein	AB57_3334	unreviewed	NAMED_function_unreviewed
A1S_2839	hypothetical protein	401	A0ABX6CJ57	99.3	100.0	02_blast_hits	strong_ortholog	3'-phosphate/5'-hydroxy nucleic acid ligase (EC 6.5.1.8)	rtcB FQU82_03201	unreviewed	NAMED_function_unreviewed
A1S_2843	hypothetical protein	147	A0ABX6CJ91	98.6	100.0	02_blast_hits	strong_ortholog	Glyoxalase/fosfomycin resistance/dioxygenase domain-containing protein	FQU82_03206	unreviewed	NAMED_function_unreviewed
A1S_2845	hypothetical protein	161	V5VA53	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	ABUW_0644	unreviewed	TRULY_UNCHARACTERIZED
A1S_2855	hypothetical protein	84	A0ABX6CJ75	100.0	100.0	02_blast_hits	strong_ortholog	Sugar porter family MFS transporter	FQU82_03216	unreviewed	NAMED_function_unreviewed
A1S_2864	hypothetical protein	172	A0ABX6CJ37	98.3	100.0	02_blast_hits	strong_ortholog	Metallo-hydrolase (EC 3.-.-.-)	FQU82_03225	unreviewed	NAMED_function_unreviewed
A1S_2866	hypothetical protein	354	A0ABX6CNI4	99.7	100.0	02_blast_hits	strong_ortholog	SPOR domain-containing protein	FQU82_03227	unreviewed	NAMED_function_unreviewed
A1S_2867	hypothetical protein	89	A0A7U3Y7S9	100.0	100.0	02_blast_hits	strong_ortholog	Dihydrofolate synthase/folylpolyglutamate synthase (EC 6.3.2.12) (EC 6.3.2.17) (Folylpoly-gamma-glutamate synthetase-dihydrofolate synthetase) (Folylpolyglutamate synthetase) (Tetrahydrofolylpolyglutamate synthase)	AB57_3371	unreviewed	NAMED_function_unreviewed
A1S_2868	hypothetical protein	275	A0ABX6CJ38	97.7	95.6	02_blast_hits	strong_ortholog	Dihydrofolate synthase/folylpolyglutamate synthase (EC 6.3.2.12) (EC 6.3.2.17) (Folylpoly-gamma-glutamate synthetase-dihydrofolate synthetase) (Folylpolyglutamate synthetase) (Tetrahydrofolylpolyglutamate synthase)	folC FQU82_03228	unreviewed	NAMED_function_unreviewed
A1S_2872	hypothetical protein	291	A0A7U5LZZ0	99.7	100.0	02_blast_hits	strong_ortholog	Metal-dependent hydrolase	AB57_3375	unreviewed	NAMED_function_unreviewed
A1S_2873	hypothetical protein	331	A0ABX6CM72	99.4	100.0	02_blast_hits	strong_ortholog	DUF2804 domain-containing protein	FQU82_03233	unreviewed	NAMED_function_unreviewed
A1S_3840	hypothetical protein	31					no_ortholog				NO_ORTHOLOG
A1S_2874	hypothetical protein	170	A0ABX6CJ54	98.8	100.0	02_blast_hits	strong_ortholog	DUF1543 domain-containing protein	FQU82_03234	unreviewed	NAMED_function_unreviewed
A1S_2878	hypothetical protein	192	A0ABX6CJR0	99.5	100.0	02_blast_hits	strong_ortholog	Corrinoid adenosyltransferase (EC 2.5.1.17) (Cob(II)alamin adenosyltransferase) (Cob(II)yrinic acid a,c-diamide adenosyltransferase) (Cobinamide/cobalamin adenosyltransferase)	cobO FQU82_03238	unreviewed	NAMED_function_unreviewed
A1S_2882	hypothetical protein	480	A0A7U4DH51	99.6	100.0	02_blast_hits	strong_ortholog	Protein nucleotidyltransferase YdiU (EC 2.7.7.-) (Protein adenylyltransferase YdiU) (EC 2.7.7.108) (Protein uridylyltransferase YdiU) (EC 2.7.7.-)	ydiU selO AB57_3386	unreviewed	NAMED_function_unreviewed
A1S_2890	hypothetical protein	148	A0ABX6CJ65	100.0	100.0	02_blast_hits	strong_ortholog	Uncharacterized protein	FQU82_03252	unreviewed	TRULY_UNCHARACTERIZED
A1S_2896	hypothetical protein	234	A0A097I598	100.0	100.0	02_blast_hits	strong_ortholog	GtrOC9	gtrOC9	unreviewed	NAMED_function_unreviewed
A1S_3841	hypothetical protein	271	A0A0D5YEE9	99.6	100.0	02_blast_hits	strong_ortholog	LPS glycosyltransferase subfamily	ABUW_0594	unreviewed	NAMED_function_unreviewed
A1S_2898	hypothetical protein	297	A0A7U3Y7U7	98.3	100.0	02_blast_hits	strong_ortholog	Ghy	ghy AB57_3404	unreviewed	NAMED_function_unreviewed
A1S_2902	hypothetical protein	342	N0ABE1	99.7	100.0	02_blast_hits	strong_ortholog	Glycosyltransferase (GtrOC2)	gtrOC2 B9W25_07205 DOL94_08115 FPK63_11360 FPK87_11520 FQZ18_03175 IAG11_13890 IMO23_15255 SAMEA104305318_01592	unreviewed	NAMED_function_unreviewed
A1S_2903	hypothetical protein	296	N0A448	99.0	100.0	02_blast_hits	strong_ortholog	GtrOC1 (Nucleoside-diphosphate sugar epimerase)	gtrOC1 EA686_10425 GNY86_14950	unreviewed	NAMED_function_unreviewed
A1S_3842	hypothetical protein	71	A0A0D5YF08	66.2	100.0	02_blast_hits	weak_ortholog	Uncharacterized protein	ABUW_0550	unreviewed	TRULY_UNCHARACTERIZED
A1S_3843	hypothetical protein	296					no_ortholog				NO_ORTHOLOG
A1S_2907	hypothetical protein	1250					no_ortholog				NO_ORTHOLOG
A1S_3844	hypothetical protein	258					no_ortholog				NO_ORTHOLOG
A1S_3845	hypothetical protein	180					no_ortholog				NO_ORTHOLOG
A1S_3846	hypothetical protein	342	A0ABX6CNQ0	98.2	100.0	02_blast_hits	strong_ortholog	DUF3137 domain-containing protein	FQU82_03273	unreviewed	NAMED_function_unreviewed
A1S_2917	hypothetical protein	417	V5V9S5	99.5	100.0	02_blast_hits	strong_ortholog	Coenzyme A biosynthesis bifunctional protein CoaBC (DNA/pantothenate metabolism flavoprotein) (Phosphopantothenoylcysteine synthetase/decarboxylase) (PPCS-PPCDC) [Includes: Phosphopantothenoylcysteine decarboxylase (PPC decarboxylase) (PPC-DC) (EC 4.1.1.36) (CoaC); Phosphopantothenate--cysteine ligase (EC 6.3.2.5) (CoaB) (Phosphopantothenoylcysteine synthetase) (PPC synthetase) (PPC-S)]	coaBC ABUW_0529	unreviewed	NAMED_function_unreviewed
A1S_2922	hypothetical protein	100	V5V9S1	100.0	100.0	02_blast_hits	strong_ortholog	YCII-related protein	ABUW_0524	unreviewed	NAMED_function_unreviewed
A1S_3847	hypothetical protein	100					no_ortholog				NO_ORTHOLOG
A1S_3848	hypothetical protein	159	A0ABX6CJA2	100.0	100.0	02_blast_hits	strong_ortholog	SH3 domain protein	FQU82_03285	unreviewed	NAMED_function_unreviewed
